GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent as a percentage of household income,Margin of Error; Median gross rent as a percentage of household income
8600000US13041,13041,ZCTA5 13041,22.3,3.1
8600000US13042,13042,ZCTA5 13042,24.0,24.4
8600000US13044,13044,ZCTA5 13044,22.9,8.4
8600000US13045,13045,ZCTA5 13045,29.1,2.1
8600000US13051,13051,ZCTA5 13051,,
8600000US13052,13052,ZCTA5 13052,26.9,3.8
8600000US13053,13053,ZCTA5 13053,28.0,8.2
8600000US13054,13054,ZCTA5 13054,41.6,14.2
8600000US13057,13057,ZCTA5 13057,28.9,4.0
8600000US13060,13060,ZCTA5 13060,28.1,15.5
8600000US13061,13061,ZCTA5 13061,15.0,3.6
8600000US13062,13062,ZCTA5 13062,,
8600000US13063,13063,ZCTA5 13063,21.3,2.9
8600000US13064,13064,ZCTA5 13064,,
8600000US13066,13066,ZCTA5 13066,19.9,9.2
8600000US13068,13068,ZCTA5 13068,26.9,8.5
8600000US13069,13069,ZCTA5 13069,37.9,3.2
8600000US13071,13071,ZCTA5 13071,14.4,5.5
8600000US13072,13072,ZCTA5 13072,19.5,6.6
8600000US13073,13073,ZCTA5 13073,25.8,8.3
8600000US13074,13074,ZCTA5 13074,29.6,23.9
8600000US13076,13076,ZCTA5 13076,41.7,53.1
8600000US13077,13077,ZCTA5 13077,25.5,4.1
8600000US13078,13078,ZCTA5 13078,19.9,2.5
8600000US13080,13080,ZCTA5 13080,25.3,11.2
8600000US13081,13081,ZCTA5 13081,38.8,44.6
8600000US13082,13082,ZCTA5 13082,23.6,4.0
8600000US13083,13083,ZCTA5 13083,19.2,9.7
8600000US13084,13084,ZCTA5 13084,25.7,10.1
8600000US13087,13087,ZCTA5 13087,18.2,11.6
8600000US13088,13088,ZCTA5 13088,27.4,1.7
8600000US13090,13090,ZCTA5 13090,23.4,2.3
8600000US13092,13092,ZCTA5 13092,27.3,14.1
8600000US13101,13101,ZCTA5 13101,24.9,7.7
8600000US13102,13102,ZCTA5 13102,32.0,5.7
8600000US13103,13103,ZCTA5 13103,,
8600000US13104,13104,ZCTA5 13104,26.1,3.7
8600000US13108,13108,ZCTA5 13108,26.7,9.4
8600000US13110,13110,ZCTA5 13110,35.0,40.5
8600000US13111,13111,ZCTA5 13111,,
8600000US13112,13112,ZCTA5 13112,23.1,22.1
8600000US13113,13113,ZCTA5 13113,40.6,16.3
8600000US13114,13114,ZCTA5 13114,29.1,4.8
8600000US13115,13115,ZCTA5 13115,,
8600000US13116,13116,ZCTA5 13116,27.1,11.5
8600000US13117,13117,ZCTA5 13117,12.9,9.2
8600000US13118,13118,ZCTA5 13118,27.0,3.3
8600000US13120,13120,ZCTA5 13120,35.8,50.7
8600000US13122,13122,ZCTA5 13122,38.6,33.4
8600000US13123,13123,ZCTA5 13123,,
8600000US13124,13124,ZCTA5 13124,,
8600000US13126,13126,ZCTA5 13126,33.7,4.8
8600000US13131,13131,ZCTA5 13131,24.1,20.6
8600000US13132,13132,ZCTA5 13132,24.5,53.3
8600000US13134,13134,ZCTA5 13134,,
8600000US13135,13135,ZCTA5 13135,28.2,4.8
8600000US13136,13136,ZCTA5 13136,29.4,25.6
8600000US13138,13138,ZCTA5 13138,,
8600000US13140,13140,ZCTA5 13140,31.4,7.7
8600000US13141,13141,ZCTA5 13141,24.6,5.4
8600000US13142,13142,ZCTA5 13142,31.2,4.9
8600000US13143,13143,ZCTA5 13143,20.5,4.2
8600000US13144,13144,ZCTA5 13144,39.3,26.4
8600000US13145,13145,ZCTA5 13145,39.6,7.4
8600000US13146,13146,ZCTA5 13146,33.3,8.5
8600000US13147,13147,ZCTA5 13147,45.0,39.1
8600000US13148,13148,ZCTA5 13148,29.3,3.1
8600000US13152,13152,ZCTA5 13152,27.1,2.9
8600000US13153,13153,ZCTA5 13153,,
8600000US13155,13155,ZCTA5 13155,30.2,7.3
8600000US13156,13156,ZCTA5 13156,25.3,6.7
8600000US13157,13157,ZCTA5 13157,23.1,1.9
8600000US13158,13158,ZCTA5 13158,29.4,6.5
8600000US13159,13159,ZCTA5 13159,23.3,2.4
8600000US13160,13160,ZCTA5 13160,18.3,4.6
8600000US13162,13162,ZCTA5 13162,,
8600000US13163,13163,ZCTA5 13163,28.8,14.5
8600000US13164,13164,ZCTA5 13164,10.3,4.4
8600000US13165,13165,ZCTA5 13165,26.9,3.1
8600000US13166,13166,ZCTA5 13166,26.1,7.5
8600000US13167,13167,ZCTA5 13167,29.8,30.2
8600000US13202,13202,ZCTA5 13202,28.8,1.6
8600000US13203,13203,ZCTA5 13203,33.6,2.7
8600000US13204,13204,ZCTA5 13204,33.6,2.9
8600000US13205,13205,ZCTA5 13205,41.2,4.4
8600000US13206,13206,ZCTA5 13206,27.0,3.3
8600000US13207,13207,ZCTA5 13207,49.5,11.2
8600000US13208,13208,ZCTA5 13208,38.4,2.7
8600000US13209,13209,ZCTA5 13209,27.6,4.0
8600000US13210,13210,ZCTA5 13210,45.1,6.2
8600000US13211,13211,ZCTA5 13211,27.7,4.9
8600000US13212,13212,ZCTA5 13212,27.9,2.8
8600000US13214,13214,ZCTA5 13214,32.0,10.9
8600000US13215,13215,ZCTA5 13215,30.9,5.2
8600000US13219,13219,ZCTA5 13219,32.8,2.9
8600000US13224,13224,ZCTA5 13224,28.2,6.2
8600000US13290,13290,ZCTA5 13290,,
8600000US13301,13301,ZCTA5 13301,,
8600000US13302,13302,ZCTA5 13302,43.9,7.6
8600000US13303,13303,ZCTA5 13303,48.0,31.4
8600000US13304,13304,ZCTA5 13304,17.4,10.0
8600000US13305,13305,ZCTA5 13305,,
8600000US13308,13308,ZCTA5 13308,26.5,8.8
8600000US13309,13309,ZCTA5 13309,23.7,2.1
8600000US13310,13310,ZCTA5 13310,,
8600000US13312,13312,ZCTA5 13312,25.3,14.6
8600000US13313,13313,ZCTA5 13313,34.2,5.6
8600000US13314,13314,ZCTA5 13314,18.3,3.9
8600000US13315,13315,ZCTA5 13315,16.5,4.5
8600000US13316,13316,ZCTA5 13316,26.4,5.2
8600000US13317,13317,ZCTA5 13317,41.6,6.8
8600000US13318,13318,ZCTA5 13318,,
8600000US13319,13319,ZCTA5 13319,25.8,10.7
8600000US13320,13320,ZCTA5 13320,37.8,10.7
8600000US13321,13321,ZCTA5 13321,19.0,42.2
8600000US13322,13322,ZCTA5 13322,40.3,18.1
8600000US13323,13323,ZCTA5 13323,26.5,5.3
8600000US13324,13324,ZCTA5 13324,33.3,10.4
8600000US13325,13325,ZCTA5 13325,18.8,59.0
8600000US13326,13326,ZCTA5 13326,27.4,7.7
8600000US13327,13327,ZCTA5 13327,25.8,6.6
8600000US13328,13328,ZCTA5 13328,24.5,13.4
8600000US13329,13329,ZCTA5 13329,27.8,4.1
8600000US13331,13331,ZCTA5 13331,,
8600000US13332,13332,ZCTA5 13332,27.6,10.1
8600000US13333,13333,ZCTA5 13333,,
8600000US13334,13334,ZCTA5 13334,27.8,0.8
8600000US13335,13335,ZCTA5 13335,29.0,10.5
8600000US13337,13337,ZCTA5 13337,,
8600000US13338,13338,ZCTA5 13338,37.1,5.6
8600000US13339,13339,ZCTA5 13339,35.1,5.7
8600000US13340,13340,ZCTA5 13340,28.4,4.4
8600000US13341,13341,ZCTA5 13341,,
8600000US13342,13342,ZCTA5 13342,,
8600000US13343,13343,ZCTA5 13343,36.4,7.0
8600000US13345,13345,ZCTA5 13345,18.6,8.4
8600000US13346,13346,ZCTA5 13346,22.4,2.2
8600000US13348,13348,ZCTA5 13348,19.5,48.4
8600000US13350,13350,ZCTA5 13350,41.7,9.4
8600000US13352,13352,ZCTA5 13352,,
8600000US13353,13353,ZCTA5 13353,,
8600000US13354,13354,ZCTA5 13354,21.5,9.6
8600000US13355,13355,ZCTA5 13355,23.0,17.8
8600000US13357,13357,ZCTA5 13357,27.6,2.4
8600000US13360,13360,ZCTA5 13360,14.3,3.7
8600000US13361,13361,ZCTA5 13361,21.9,1.7
8600000US13362,13362,ZCTA5 13362,,
8600000US13363,13363,ZCTA5 13363,31.9,12.2
8600000US13364,13364,ZCTA5 13364,,
8600000US13365,13365,ZCTA5 13365,30.0,3.7
8600000US13367,13367,ZCTA5 13367,28.5,2.3
8600000US13368,13368,ZCTA5 13368,27.9,8.1
8600000US13402,13402,ZCTA5 13402,23.2,1.4
8600000US13403,13403,ZCTA5 13403,26.1,8.8
8600000US13404,13404,ZCTA5 13404,,
8600000US13406,13406,ZCTA5 13406,18.8,3.4
8600000US13407,13407,ZCTA5 13407,28.3,3.8
8600000US13408,13408,ZCTA5 13408,29.9,3.0
8600000US13409,13409,ZCTA5 13409,19.6,7.5
8600000US13410,13410,ZCTA5 13410,37.3,27.3
8600000US13411,13411,ZCTA5 13411,28.0,5.7
8600000US13413,13413,ZCTA5 13413,26.4,2.7
8600000US13415,13415,ZCTA5 13415,,
8600000US13416,13416,ZCTA5 13416,30.8,11.5
8600000US13417,13417,ZCTA5 13417,27.0,3.2
8600000US13418,13418,ZCTA5 13418,,
8600000US13420,13420,ZCTA5 13420,24.8,4.6
8600000US13421,13421,ZCTA5 13421,24.5,3.4
8600000US13424,13424,ZCTA5 13424,33.9,11.6
8600000US13425,13425,ZCTA5 13425,30.1,6.3
8600000US13428,13428,ZCTA5 13428,31.6,14.8
8600000US13431,13431,ZCTA5 13431,23.3,3.4
8600000US13433,13433,ZCTA5 13433,,
8600000US13435,13435,ZCTA5 13435,28.1,22.1
8600000US13436,13436,ZCTA5 13436,,
8600000US13437,13437,ZCTA5 13437,37.1,4.7
8600000US13438,13438,ZCTA5 13438,43.8,15.2
8600000US13439,13439,ZCTA5 13439,33.4,7.9
8600000US13440,13440,ZCTA5 13440,26.1,1.7
8600000US13441,13441,ZCTA5 13441,,
8600000US13450,13450,ZCTA5 13450,,
8600000US13452,13452,ZCTA5 13452,23.9,6.2
8600000US13454,13454,ZCTA5 13454,27.7,9.6
8600000US13456,13456,ZCTA5 13456,24.8,30.7
8600000US13459,13459,ZCTA5 13459,27.2,6.4
8600000US13460,13460,ZCTA5 13460,23.9,4.0
8600000US13461,13461,ZCTA5 13461,24.0,7.4
8600000US13464,13464,ZCTA5 13464,22.5,20.3
8600000US13468,13468,ZCTA5 13468,31.3,3.7
8600000US13469,13469,ZCTA5 13469,,
8600000US13470,13470,ZCTA5 13470,15.8,18.2
8600000US13471,13471,ZCTA5 13471,33.0,12.5
8600000US13472,13472,ZCTA5 13472,,
8600000US13473,13473,ZCTA5 13473,22.5,4.8
8600000US13475,13475,ZCTA5 13475,,
8600000US13476,13476,ZCTA5 13476,28.4,10.9
8600000US13477,13477,ZCTA5 13477,22.4,2.0
8600000US13478,13478,ZCTA5 13478,19.2,61.6
8600000US13480,13480,ZCTA5 13480,28.6,4.6
8600000US13483,13483,ZCTA5 13483,,
8600000US13484,13484,ZCTA5 13484,,
8600000US13485,13485,ZCTA5 13485,,
8600000US13486,13486,ZCTA5 13486,,
8600000US13488,13488,ZCTA5 13488,,
8600000US13489,13489,ZCTA5 13489,15.8,18.8
8600000US13490,13490,ZCTA5 13490,,
8600000US13491,13491,ZCTA5 13491,25.3,6.7
8600000US13492,13492,ZCTA5 13492,32.2,5.8
8600000US13493,13493,ZCTA5 13493,19.6,4.8
8600000US13494,13494,ZCTA5 13494,,
8600000US13495,13495,ZCTA5 13495,33.3,29.7
8600000US13501,13501,ZCTA5 13501,33.2,1.9
8600000US13502,13502,ZCTA5 13502,32.1,3.6
8600000US13601,13601,ZCTA5 13601,29.9,1.5
8600000US13602,13602,ZCTA5 13602,,
8600000US13603,13603,ZCTA5 13603,35.9,2.9
8600000US13605,13605,ZCTA5 13605,29.4,5.2
8600000US13606,13606,ZCTA5 13606,35.9,12.3
8600000US13607,13607,ZCTA5 13607,26.1,10.3
8600000US13608,13608,ZCTA5 13608,23.2,5.9
8600000US13612,13612,ZCTA5 13612,26.3,4.8
8600000US13613,13613,ZCTA5 13613,,
8600000US13614,13614,ZCTA5 13614,,
8600000US13615,13615,ZCTA5 13615,25.1,3.1
8600000US13616,13616,ZCTA5 13616,36.4,3.2
8600000US13617,13617,ZCTA5 13617,25.3,4.0
8600000US13618,13618,ZCTA5 13618,29.8,6.7
8600000US13619,13619,ZCTA5 13619,27.4,2.3
8600000US13620,13620,ZCTA5 13620,31.3,12.8
8600000US13621,13621,ZCTA5 13621,,
8600000US13622,13622,ZCTA5 13622,19.1,3.5
8600000US13623,13623,ZCTA5 13623,,
8600000US13624,13624,ZCTA5 13624,22.7,4.3
8600000US13625,13625,ZCTA5 13625,19.9,33.5
8600000US13626,13626,ZCTA5 13626,34.6,7.4
8600000US13628,13628,ZCTA5 13628,23.3,11.6
8600000US13630,13630,ZCTA5 13630,37.8,9.2
8600000US13633,13633,ZCTA5 13633,,
8600000US13634,13634,ZCTA5 13634,26.6,7.0
8600000US13635,13635,ZCTA5 13635,45.0,23.5
8600000US13636,13636,ZCTA5 13636,21.6,20.6
8600000US13637,13637,ZCTA5 13637,30.1,4.0
8600000US13638,13638,ZCTA5 13638,22.1,22.8
8600000US13639,13639,ZCTA5 13639,,
8600000US13640,13640,ZCTA5 13640,,
8600000US13641,13641,ZCTA5 13641,,
8600000US13642,13642,ZCTA5 13642,34.9,3.9
8600000US13643,13643,ZCTA5 13643,,
8600000US13646,13646,ZCTA5 13646,25.4,5.3
8600000US13647,13647,ZCTA5 13647,,
8600000US13648,13648,ZCTA5 13648,32.5,10.0
8600000US13650,13650,ZCTA5 13650,,
8600000US13651,13651,ZCTA5 13651,,
8600000US13652,13652,ZCTA5 13652,29.2,53.5
8600000US13654,13654,ZCTA5 13654,21.5,3.6
8600000US13655,13655,ZCTA5 13655,28.4,9.1
8600000US13656,13656,ZCTA5 13656,22.3,14.0
8600000US13658,13658,ZCTA5 13658,32.6,10.6
8600000US13659,13659,ZCTA5 13659,43.9,16.8
8600000US13660,13660,ZCTA5 13660,35.8,27.3
8600000US13661,13661,ZCTA5 13661,,
8600000US13662,13662,ZCTA5 13662,25.9,3.4
8600000US13664,13664,ZCTA5 13664,,
8600000US13665,13665,ZCTA5 13665,,
8600000US13666,13666,ZCTA5 13666,33.9,15.4
8600000US13667,13667,ZCTA5 13667,42.5,9.1
8600000US13668,13668,ZCTA5 13668,34.6,19.6
8600000US13669,13669,ZCTA5 13669,32.4,2.9
8600000US13670,13670,ZCTA5 13670,,
8600000US13672,13672,ZCTA5 13672,36.7,25.2
8600000US13673,13673,ZCTA5 13673,27.5,2.9
8600000US13674,13674,ZCTA5 13674,,
8600000US13675,13675,ZCTA5 13675,,
8600000US13676,13676,ZCTA5 13676,39.9,8.6
8600000US13677,13677,ZCTA5 13677,,
8600000US13678,13678,ZCTA5 13678,,
8600000US13679,13679,ZCTA5 13679,24.8,34.9
8600000US13680,13680,ZCTA5 13680,25.0,27.6
8600000US13681,13681,ZCTA5 13681,41.0,38.8
8600000US13682,13682,ZCTA5 13682,38.1,41.7
8600000US13684,13684,ZCTA5 13684,27.5,16.8
8600000US13685,13685,ZCTA5 13685,20.9,3.5
8600000US13687,13687,ZCTA5 13687,,
8600000US13690,13690,ZCTA5 13690,32.5,2.0
8600000US13691,13691,ZCTA5 13691,33.3,13.2
8600000US13692,13692,ZCTA5 13692,,
8600000US13693,13693,ZCTA5 13693,,
8600000US13694,13694,ZCTA5 13694,21.8,4.9
8600000US13695,13695,ZCTA5 13695,,
8600000US13696,13696,ZCTA5 13696,,
8600000US13697,13697,ZCTA5 13697,,
8600000US13730,13730,ZCTA5 13730,25.1,6.3
8600000US13731,13731,ZCTA5 13731,27.5,4.2
8600000US13732,13732,ZCTA5 13732,20.2,2.8
8600000US13733,13733,ZCTA5 13733,33.0,2.5
8600000US13734,13734,ZCTA5 13734,16.5,32.2
8600000US13736,13736,ZCTA5 13736,19.2,11.9
8600000US13739,13739,ZCTA5 13739,24.1,27.7
8600000US13740,13740,ZCTA5 13740,19.6,74.2
8600000US13743,13743,ZCTA5 13743,26.3,16.4
8600000US13744,13744,ZCTA5 13744,30.3,15.6
8600000US13746,13746,ZCTA5 13746,15.9,3.4
8600000US13748,13748,ZCTA5 13748,20.1,4.2
8600000US13750,13750,ZCTA5 13750,40.0,53.9
8600000US13751,13751,ZCTA5 13751,29.0,22.5
8600000US13752,13752,ZCTA5 13752,14.6,9.2
8600000US13753,13753,ZCTA5 13753,27.4,4.1
8600000US13754,13754,ZCTA5 13754,31.3,6.1
8600000US13755,13755,ZCTA5 13755,18.2,14.9
8600000US13756,13756,ZCTA5 13756,,
8600000US13757,13757,ZCTA5 13757,41.8,30.6
8600000US13760,13760,ZCTA5 13760,27.2,1.4
8600000US13774,13774,ZCTA5 13774,,
8600000US13775,13775,ZCTA5 13775,33.3,3.4
8600000US13776,13776,ZCTA5 13776,18.9,3.8
8600000US13777,13777,ZCTA5 13777,,
8600000US13778,13778,ZCTA5 13778,21.8,2.7
8600000US13780,13780,ZCTA5 13780,19.8,93.3
8600000US13782,13782,ZCTA5 13782,36.1,6.7
8600000US13783,13783,ZCTA5 13783,28.9,7.6
8600000US13784,13784,ZCTA5 13784,,
8600000US13786,13786,ZCTA5 13786,14.4,3.2
8600000US13787,13787,ZCTA5 13787,33.3,35.2
8600000US13788,13788,ZCTA5 13788,14.1,2.6
8600000US13790,13790,ZCTA5 13790,33.2,3.4
8600000US13794,13794,ZCTA5 13794,,
8600000US13795,13795,ZCTA5 13795,25.8,5.6
8600000US13796,13796,ZCTA5 13796,32.5,20.1
8600000US13797,13797,ZCTA5 13797,,
8600000US13801,13801,ZCTA5 13801,13.8,14.5
8600000US13802,13802,ZCTA5 13802,12.6,0.5
8600000US13803,13803,ZCTA5 13803,19.4,3.5
8600000US13804,13804,ZCTA5 13804,19.6,3.9
8600000US13806,13806,ZCTA5 13806,,
8600000US13807,13807,ZCTA5 13807,31.0,24.4
8600000US13808,13808,ZCTA5 13808,34.3,9.9
8600000US13809,13809,ZCTA5 13809,26.1,12.4
8600000US13810,13810,ZCTA5 13810,28.2,16.4
8600000US13811,13811,ZCTA5 13811,24.8,10.9
8600000US13812,13812,ZCTA5 13812,21.7,8.5
8600000US13813,13813,ZCTA5 13813,,
8600000US13815,13815,ZCTA5 13815,31.0,2.8
8600000US13820,13820,ZCTA5 13820,43.3,5.6
8600000US13825,13825,ZCTA5 13825,28.5,11.9
8600000US13826,13826,ZCTA5 13826,,
8600000US13827,13827,ZCTA5 13827,23.9,5.0
8600000US13830,13830,ZCTA5 13830,29.1,5.1
8600000US13832,13832,ZCTA5 13832,22.5,14.2
8600000US13833,13833,ZCTA5 13833,23.3,4.0
8600000US13834,13834,ZCTA5 13834,,
8600000US13835,13835,ZCTA5 13835,28.1,3.3
8600000US13838,13838,ZCTA5 13838,23.0,4.1
8600000US13839,13839,ZCTA5 13839,13.0,1.3
8600000US13841,13841,ZCTA5 13841,38.5,12.1
8600000US13842,13842,ZCTA5 13842,23.3,21.7
8600000US13843,13843,ZCTA5 13843,,
8600000US13844,13844,ZCTA5 13844,,
8600000US13845,13845,ZCTA5 13845,,
8600000US13846,13846,ZCTA5 13846,29.4,4.0
8600000US13847,13847,ZCTA5 13847,15.7,4.5
8600000US13849,13849,ZCTA5 13849,25.8,4.2
8600000US13850,13850,ZCTA5 13850,26.7,6.3
8600000US13856,13856,ZCTA5 13856,26.9,5.7
8600000US13859,13859,ZCTA5 13859,,
8600000US13860,13860,ZCTA5 13860,,
8600000US13861,13861,ZCTA5 13861,24.1,4.1
8600000US13862,13862,ZCTA5 13862,27.8,10.7
8600000US13863,13863,ZCTA5 13863,19.5,8.6
8600000US13864,13864,ZCTA5 13864,21.1,6.4
8600000US13865,13865,ZCTA5 13865,19.7,8.4
8600000US13901,13901,ZCTA5 13901,32.0,2.1
8600000US13902,13902,ZCTA5 13902,,
8600000US13903,13903,ZCTA5 13903,33.2,4.0
8600000US13904,13904,ZCTA5 13904,30.8,4.5
8600000US13905,13905,ZCTA5 13905,39.0,2.9
8600000US14001,14001,ZCTA5 14001,30.7,6.1
8600000US14004,14004,ZCTA5 14004,28.6,6.8
8600000US14005,14005,ZCTA5 14005,19.8,6.8
8600000US14006,14006,ZCTA5 14006,36.7,4.5
8600000US14008,14008,ZCTA5 14008,13.9,2.5
8600000US14009,14009,ZCTA5 14009,25.5,3.7
8600000US14011,14011,ZCTA5 14011,24.8,8.3
8600000US14012,14012,ZCTA5 14012,19.0,6.9
8600000US14013,14013,ZCTA5 14013,23.8,5.7
8600000US14020,14020,ZCTA5 14020,31.6,2.8
8600000US14024,14024,ZCTA5 14024,24.5,22.7
8600000US14025,14025,ZCTA5 14025,28.2,4.7
8600000US14026,14026,ZCTA5 14026,18.3,25.5
8600000US14028,14028,ZCTA5 14028,24.3,61.3
8600000US14030,14030,ZCTA5 14030,17.7,2.7
8600000US14031,14031,ZCTA5 14031,31.6,3.5
8600000US14032,14032,ZCTA5 14032,17.4,2.5
8600000US14033,14033,ZCTA5 14033,33.7,58.3
8600000US14034,14034,ZCTA5 14034,48.8,23.6
8600000US14035,14035,ZCTA5 14035,,
8600000US14036,14036,ZCTA5 14036,31.6,6.1
8600000US14037,14037,ZCTA5 14037,16.9,22.7
8600000US14039,14039,ZCTA5 14039,,
8600000US14040,14040,ZCTA5 14040,25.3,10.3
8600000US14041,14041,ZCTA5 14041,46.7,11.0
8600000US14042,14042,ZCTA5 14042,27.8,2.6
8600000US14043,14043,ZCTA5 14043,26.8,2.7
8600000US14047,14047,ZCTA5 14047,30.8,4.0
8600000US14048,14048,ZCTA5 14048,36.3,8.2
8600000US14051,14051,ZCTA5 14051,24.1,4.3
8600000US14052,14052,ZCTA5 14052,21.9,2.6
8600000US14054,14054,ZCTA5 14054,24.4,6.1
8600000US14055,14055,ZCTA5 14055,35.6,28.4
8600000US14057,14057,ZCTA5 14057,24.5,6.7
8600000US14058,14058,ZCTA5 14058,17.9,5.1
8600000US14059,14059,ZCTA5 14059,26.7,4.2
8600000US14060,14060,ZCTA5 14060,29.2,10.5
8600000US14061,14061,ZCTA5 14061,28.9,13.1
8600000US14062,14062,ZCTA5 14062,40.9,20.6
8600000US14063,14063,ZCTA5 14063,28.1,4.5
8600000US14065,14065,ZCTA5 14065,30.1,4.7
8600000US14066,14066,ZCTA5 14066,22.5,5.3
8600000US14067,14067,ZCTA5 14067,27.9,8.4
8600000US14068,14068,ZCTA5 14068,41.5,11.0
8600000US14069,14069,ZCTA5 14069,41.6,48.2
8600000US14070,14070,ZCTA5 14070,27.2,7.6
8600000US14072,14072,ZCTA5 14072,24.3,2.9
8600000US14075,14075,ZCTA5 14075,27.6,2.8
8600000US14080,14080,ZCTA5 14080,23.4,4.7
8600000US14081,14081,ZCTA5 14081,29.7,6.3
8600000US14082,14082,ZCTA5 14082,,
8600000US14085,14085,ZCTA5 14085,18.3,4.5
8600000US14086,14086,ZCTA5 14086,25.1,4.1
8600000US14091,14091,ZCTA5 14091,33.9,42.9
8600000US14092,14092,ZCTA5 14092,29.5,5.8
8600000US14094,14094,ZCTA5 14094,29.7,1.8
8600000US14098,14098,ZCTA5 14098,29.2,15.6
8600000US14101,14101,ZCTA5 14101,24.3,45.0
8600000US14102,14102,ZCTA5 14102,13.8,12.4
8600000US14103,14103,ZCTA5 14103,32.0,5.8
8600000US14105,14105,ZCTA5 14105,25.3,8.9
8600000US14108,14108,ZCTA5 14108,28.8,10.1
8600000US14109,14109,ZCTA5 14109,,
8600000US14111,14111,ZCTA5 14111,20.9,5.7
8600000US14112,14112,ZCTA5 14112,,
8600000US14113,14113,ZCTA5 14113,,
8600000US14120,14120,ZCTA5 14120,28.9,1.9
8600000US14125,14125,ZCTA5 14125,29.2,4.3
8600000US14126,14126,ZCTA5 14126,26.5,14.4
8600000US14127,14127,ZCTA5 14127,25.1,3.6
8600000US14129,14129,ZCTA5 14129,22.9,7.3
8600000US14130,14130,ZCTA5 14130,24.7,4.6
8600000US14131,14131,ZCTA5 14131,34.0,6.8
8600000US14132,14132,ZCTA5 14132,23.3,9.4
8600000US14134,14134,ZCTA5 14134,,
8600000US14135,14135,ZCTA5 14135,,
8600000US14136,14136,ZCTA5 14136,33.7,7.7
8600000US14138,14138,ZCTA5 14138,26.9,3.3
8600000US14139,14139,ZCTA5 14139,35.4,18.4
8600000US14141,14141,ZCTA5 14141,24.9,8.8
8600000US14143,14143,ZCTA5 14143,,
8600000US14145,14145,ZCTA5 14145,27.3,2.0
8600000US14150,14150,ZCTA5 14150,27.5,2.6
8600000US14167,14167,ZCTA5 14167,36.8,9.7
8600000US14168,14168,ZCTA5 14168,,
8600000US14169,14169,ZCTA5 14169,,
8600000US14170,14170,ZCTA5 14170,18.4,4.2
8600000US14171,14171,ZCTA5 14171,37.0,6.9
8600000US14172,14172,ZCTA5 14172,37.5,23.3
8600000US14173,14173,ZCTA5 14173,31.1,21.2
8600000US14174,14174,ZCTA5 14174,32.4,13.5
8600000US14201,14201,ZCTA5 14201,33.1,2.5
8600000US14202,14202,ZCTA5 14202,23.0,2.0
8600000US14203,14203,ZCTA5 14203,29.3,5.2
8600000US14204,14204,ZCTA5 14204,35.0,5.1
8600000US14206,14206,ZCTA5 14206,35.8,3.3
8600000US14207,14207,ZCTA5 14207,34.8,5.2
8600000US14208,14208,ZCTA5 14208,40.2,5.8
8600000US14209,14209,ZCTA5 14209,31.1,5.6
8600000US14210,14210,ZCTA5 14210,33.7,4.8
8600000US14211,14211,ZCTA5 14211,47.2,6.2
8600000US14212,14212,ZCTA5 14212,40.8,7.1
8600000US14213,14213,ZCTA5 14213,47.5,6.7
8600000US14214,14214,ZCTA5 14214,34.3,5.4
8600000US14215,14215,ZCTA5 14215,38.3,3.1
8600000US14216,14216,ZCTA5 14216,30.4,2.9
8600000US14217,14217,ZCTA5 14217,25.8,2.2
8600000US14218,14218,ZCTA5 14218,31.2,2.5
8600000US14219,14219,ZCTA5 14219,26.6,3.6
8600000US14220,14220,ZCTA5 14220,28.2,2.8
8600000US14221,14221,ZCTA5 14221,29.2,2.4
8600000US14222,14222,ZCTA5 14222,31.1,3.5
8600000US14223,14223,ZCTA5 14223,27.3,5.1
8600000US14224,14224,ZCTA5 14224,26.3,1.9
8600000US14225,14225,ZCTA5 14225,29.3,3.3
8600000US14226,14226,ZCTA5 14226,32.0,3.4
8600000US14227,14227,ZCTA5 14227,27.2,3.5
8600000US14228,14228,ZCTA5 14228,34.0,2.9
8600000US14261,14261,ZCTA5 14261,,
8600000US14301,14301,ZCTA5 14301,36.4,4.6
8600000US14302,14302,ZCTA5 14302,,
8600000US14303,14303,ZCTA5 14303,35.7,4.5
8600000US14304,14304,ZCTA5 14304,29.9,4.2
8600000US14305,14305,ZCTA5 14305,36.2,3.8
8600000US14411,14411,ZCTA5 14411,29.7,7.3
8600000US14414,14414,ZCTA5 14414,25.7,5.0
8600000US14415,14415,ZCTA5 14415,,
8600000US14416,14416,ZCTA5 14416,14.1,8.3
8600000US14418,14418,ZCTA5 14418,,
8600000US14420,14420,ZCTA5 14420,31.2,2.6
8600000US14422,14422,ZCTA5 14422,16.3,18.1
8600000US14423,14423,ZCTA5 14423,36.3,11.3
8600000US14424,14424,ZCTA5 14424,30.2,2.7
8600000US14425,14425,ZCTA5 14425,26.7,3.2
8600000US14427,14427,ZCTA5 14427,26.3,5.6
8600000US14428,14428,ZCTA5 14428,28.6,6.7
8600000US14432,14432,ZCTA5 14432,34.9,4.3
8600000US14433,14433,ZCTA5 14433,36.5,7.3
8600000US14435,14435,ZCTA5 14435,24.4,28.6
8600000US14437,14437,ZCTA5 14437,35.4,5.3
8600000US14441,14441,ZCTA5 14441,22.5,10.7
8600000US14445,14445,ZCTA5 14445,27.5,3.6
8600000US14450,14450,ZCTA5 14450,25.8,2.3
